#cell,        row,        col,           rocid,       slot,         ch,        bin,    txfiber,       txch,    rxrocid,    rxfiber,       rxch, global bin
(153,          9,          1, SBS_ECALVTP1_ROCID,         14,          9,         17,         -1,         -1,                 -1,         -1,         -1,         17),
(154,          9,          2, SBS_ECALVTP1_ROCID,         14,         10,         17,         -1,         -1,                 -1,         -1,         -1,         17),
(155,          9,          3, SBS_ECALVTP1_ROCID,         14,         11,         17,         -1,         -1,                 -1,         -1,         -1,         17),
(156,          9,          4, SBS_ECALVTP1_ROCID,         14,         12,         18,         -1,         -1,                 -1,         -1,         -1,         18),
(157,          9,          5, SBS_ECALVTP1_ROCID,         14,         13,         18,         -1,         -1,                 -1,         -1,         -1,         18),
(158,          9,          6, SBS_ECALVTP1_ROCID,         14,         14,         18,         -1,         -1,                 -1,         -1,         -1,         18),
(159,          9,          7, SBS_ECALVTP1_ROCID,         14,         15,         19,         -1,         -1,                 -1,         -1,         -1,         19),
(160,          9,          8, SBS_ECALVTP1_ROCID,         15,          0,         19,         -1,         -1,                 -1,         -1,         -1,         19),
(161,          9,          9, SBS_ECALVTP1_ROCID,         15,          1,         19,         -1,         -1,                 -1,         -1,         -1,         19),
(162,          9,         10, SBS_ECALVTP1_ROCID,         15,          2,         20,         -1,         -1,                 -1,         -1,         -1,         20),
(163,          9,         11, SBS_ECALVTP1_ROCID,         15,          3,         20,         -1,         -1,                 -1,         -1,         -1,         20),
(164,          9,         12, SBS_ECALVTP1_ROCID,         15,          4,         20,         -1,         -1,                 -1,         -1,         -1,         20),
(165,          9,         13, SBS_ECALVTP1_ROCID,         15,          5,         21,         -1,         -1,                 -1,         -1,         -1,         21),
(166,          9,         14, SBS_ECALVTP1_ROCID,         15,          6,         21,         -1,         -1,                 -1,         -1,         -1,         21),
(167,          9,         15, SBS_ECALVTP1_ROCID,         15,          7,         21,         -1,         -1,                 -1,         -1,         -1,         21),
(168,          9,         16, SBS_ECALVTP1_ROCID,         15,          8,         22,         -1,         -1,                 -1,         -1,         -1,         22),
(169,          9,         17, SBS_ECALVTP1_ROCID,         15,          9,         22,         -1,         -1,                 -1,         -1,         -1,         22),
(170,          9,         18, SBS_ECALVTP1_ROCID,         15,         10,         22,         -1,         -1,                 -1,         -1,         -1,         22),
(171,          9,         19, SBS_ECALVTP1_ROCID,         15,         11,         23,         -1,         -1,                 -1,         -1,         -1,         23),
(172,          9,         20, SBS_ECALVTP1_ROCID,         15,         12,         23,         -1,         -1,                 -1,         -1,         -1,         23),
(173,          9,         21, SBS_ECALVTP1_ROCID,         15,         13,         23,         -1,         -1,                 -1,         -1,         -1,         23),
(174,         10,          1, SBS_ECALVTP1_ROCID,         15,         14,         17,          3,          0, SBS_ECALVTP2_ROCID,          1,          0,         17),
(175,         10,          2, SBS_ECALVTP1_ROCID,         15,         15,         17,          3,          1, SBS_ECALVTP2_ROCID,          1,          1,         17),
(176,         10,          3, SBS_ECALVTP1_ROCID,         16,          0,         17,          3,          2, SBS_ECALVTP2_ROCID,          1,          2,         17),
(177,         10,          4, SBS_ECALVTP1_ROCID,         16,          1,         18,          3,          3, SBS_ECALVTP2_ROCID,          1,          3,         18),
(178,         10,          5, SBS_ECALVTP1_ROCID,         16,          2,         18,          3,          4, SBS_ECALVTP2_ROCID,          1,          4,         18),
(179,         10,          6, SBS_ECALVTP1_ROCID,         16,          3,         18,          3,          5, SBS_ECALVTP2_ROCID,          1,          5,         18),
(180,         10,          7, SBS_ECALVTP1_ROCID,         16,          4,         19,          3,          6, SBS_ECALVTP2_ROCID,          1,          6,         19),
(181,         10,          8, SBS_ECALVTP1_ROCID,         16,          5,         19,          3,          7, SBS_ECALVTP2_ROCID,          1,          7,         19),
(182,         10,          9, SBS_ECALVTP1_ROCID,         16,          6,         19,          3,          8, SBS_ECALVTP2_ROCID,          1,          8,         19),
(183,         10,         10, SBS_ECALVTP1_ROCID,         16,          7,         20,          3,          9, SBS_ECALVTP2_ROCID,          1,          9,         20),
(184,         10,         11, SBS_ECALVTP1_ROCID,         16,          8,         20,          3,         10, SBS_ECALVTP2_ROCID,          1,         10,         20),
(185,         10,         12, SBS_ECALVTP1_ROCID,         16,          9,         20,          3,         11, SBS_ECALVTP2_ROCID,          1,         11,         20),
(186,         10,         13, SBS_ECALVTP1_ROCID,         16,         10,         21,          3,         12, SBS_ECALVTP2_ROCID,          1,         12,         21),
(187,         10,         14, SBS_ECALVTP1_ROCID,         16,         11,         21,          3,         13, SBS_ECALVTP2_ROCID,          1,         13,         21),
(188,         10,         15, SBS_ECALVTP1_ROCID,         16,         12,         21,          3,         14, SBS_ECALVTP2_ROCID,          1,         14,         21),
(189,         10,         16, SBS_ECALVTP1_ROCID,         16,         13,         22,          3,         15, SBS_ECALVTP2_ROCID,          1,         15,         22),
(190,         10,         17, SBS_ECALVTP1_ROCID,         16,         14,         22,          3,         16, SBS_ECALVTP2_ROCID,          1,         16,         22),
(191,         10,         18, SBS_ECALVTP1_ROCID,         16,         15,         22,          3,         17, SBS_ECALVTP2_ROCID,          1,         17,         22),
(192,         10,         19, SBS_ECALVTP1_ROCID,         17,          0,         23,          3,         18, SBS_ECALVTP2_ROCID,          1,         18,         23),
(193,         10,         20, SBS_ECALVTP1_ROCID,         17,          1,         23,          3,         19, SBS_ECALVTP2_ROCID,          1,         19,         23),
